name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Chryseobacterium glaciei	1685010	S	40	8	48	0.00000
Chryseobacterium salivictor	2547600	S	39	16	55	0.00000
Chryseobacterium manosquense	2754694	S	38	54	92	0.00001
Chryseobacterium balustinum	246	S	34	15	49	0.00000
Chryseobacterium capnotolerans	2759528	S	34	14	48	0.00000
Chryseobacterium joostei	112234	S	29	13	42	0.00000
Chryseobacterium scophthalmum	59733	S	28	13	41	0.00000
Chryseobacterium oryzae	2929799	S	25	9	34	0.00000
Chryseobacterium cucumeris	1813611	S	22	29	51	0.00000
Chryseobacterium bernardetii	1241978	S	20	188	208	0.00002
Chryseobacterium nepalense	1854498	S	19	49	68	0.00001
Chryseobacterium nakagawai	1241982	S	18	31	49	0.00000
Chryseobacterium panacisoli	1807141	S	11	3	14	0.00000
Kaistella sp. 97-N-M2	2908645	S	68	9	77	0.00001
Kaistella daneshvariae	2487074	S	65	7	72	0.00001
Candidatus Kaistella beijingensis	2820270	S	48	22	70	0.00001
Kaistella faecalis	2852098	S	48	3	51	0.00000
Kaistella flava (ex Peng et al. 2021)	2038776	S	47	8	55	0.00000
Kaistella antarctica	266748	S	45	4	49	0.00000
Kaistella polysaccharea	2878534	S	35	4	39	0.00000
Kaistella jeonii	266749	S	34	2	36	0.00000
Kaistella carnis	1241979	S	31	11	42	0.00000
Epilithonimonas zeae	1416779	S	65	11	76	0.00001
Epilithonimonas vandammei	2487072	S	53	123	176	0.00002
Elizabethkingia meningoseptica	238	S	71	6	77	0.00001
Elizabethkingia anophelis	1117645	S	65	131	196	0.00002
Elizabethkingia sp. JS20170427COW	2583851	S	29	5	34	0.00000
Elizabethkingia ursingii	1756150	S	25	7	32	0.00000
Elizabethkingia miricola	172045	S	13	17	30	0.00000
Elizabethkingia bruuniana	1756149	S	11	18	29	0.00000
Cloacibacterium caeni	2004710	S	51	74	125	0.00001
Cloacibacterium normanense	237258	S	25	18	43	0.00000
Cloacibacterium sp. TD35	2976818	S	22	10	32	0.00000
Ornithobacterium rhinotracheale	28251	S	88	116	204	0.00002
Candidatus Ornithobacterium hominis	2497989	S	17	3	20	0.00000
Empedobacter brevis	247	S	44	38	82	0.00001
Empedobacter falsenii	343874	S	27	73	100	0.00001
Cruoricaptor ignavus	1118202	S	102	17	119	0.00001
Riemerella anatipestifer	34085	S	60	49	109	0.00001
Riemerella columbina	103810	S	31	34	65	0.00001
Apibacter raozihei	2500547	S	35	6	41	0.00000
Bergeyella cardium	1585976	S	37	11	48	0.00000
Bergeyella porcorum	1735111	S	27	37	64	0.00001
Faecalibacter sp. LW9	3103144	S	38	9	47	0.00000
Faecalibacter bovis	2898187	S	16	4	20	0.00000
Marnyiella aurantia	2758037	S	41	5	46	0.00000
Weeksella virosa	1014	S	34	24	58	0.00001
Blattabacterium cuenoti	1653831	S	319	119	438	0.00004
Croceimicrobium hydrocarbonivorans	2761580	S	73	20	93	0.00001
Owenweeksia hongkongensis	253245	S	60	6	66	0.00001
Fluviicola taffensis	191579	S	82	7	89	0.00001
Paracrocinitomix mangrovi	2862509	S	50	1	51	0.00000
Candidatus Karelsulcia muelleri	336810	S	63	20	83	0.00001
Parvicella tangerina	2829795	S	60	4	64	0.00001
Ichthyobacterium seriolicida	242600	S	32	0	32	0.00000
Chitinophaga sp. GPA1	3133966	S	585	528	1113	0.00010
Chitinophaga sp. XS-30	2604421	S	484	34	518	0.00005
Chitinophaga sp. HK235	2952571	S	358	86	444	0.00004
Chitinophaga sp. LS1	3051176	S	130	210	340	0.00003
Chitinophaga caseinilytica	2267521	S	650	98	748	0.00007
Chitinophaga oryzae	2725414	S	545	72	617	0.00005
Chitinophaga sancti	1004	S	423	269	692	0.00006
Chitinophaga horti	2920382	S	366	40	406	0.00004
Chitinophaga niabensis	536979	S	339	27	366	0.00003
Chitinophaga filiformis	104663	S	310	43	353	0.00003
Chitinophaga alhagiae	2203219	S	250	3	253	0.00002
Chitinophaga pinensis	79329	S	243	42	285	0.00002
Chitinophaga agri	2703787	S	241	55	296	0.00003
Chitinophaga caeni	2029983	S	182	28	210	0.00002
Panacibacter ginsenosidivorans	1813871	S	2410	87	2497	0.00022
Niastella koreensis	354356	S	2081	265	2346	0.00020
Flavihumibacter rivuli	2838156	S	1093	68	1161	0.00010
Flavihumibacter fluvii	2838157	S	838	38	876	0.00008
Paraflavitalea soli	2315862	S	821	121	942	0.00008
Paraflavitalea speifideiaquila	3076558	S	570	73	643	0.00006
Niabella ginsenosidivorans	1176587	S	481	44	525	0.00005
Niabella soli	446683	S	413	54	467	0.00004
Niabella yanshanensis	577386	S	349	34	383	0.00003
Flavisolibacter ginsenosidimutans	661481	S	741	39	780	0.00007
Flavisolibacter tropicus	1492898	S	518	85	603	0.00005
Ferruginibacter lapsinanis	563172	S	449	30	479	0.00004
Ferruginibacter albus	2875540	S	429	29	458	0.00004
Arachidicoccus sp. BS20	1850526	S	281	97	378	0.00003
Arachidicoccus terrestris	2875539	S	209	22	231	0.00002
Arachidicoccus soli	2341117	S	154	13	167	0.00001
Arachidicoccus ginsenosidivorans	496057	S	151	17	168	0.00001
Lacibacter sediminis	2760713	S	759	32	791	0.00007
Pseudobacter ginsenosidimutans	661488	S	705	92	797	0.00007
Pseudocnuella soli	2502779	S	637	80	717	0.00006
Phnomibacter ginsenosidimutans	2676868	S	492	70	562	0.00005
Filimonas lacunae	477680	S	369	57	426	0.00004
Thermoflavifilum sp.	1968839	S	295	6	301	0.00003
Sediminibacterium sp. TEGAF015	575378	S	239	46	285	0.00002
Longitalea sp. SCSIO 12813	3069118	S	127	1	128	0.00001
Rhizosphaericola mali	2545455	S	118	7	125	0.00001
uncultured Alistipes sp.	538949	S	955	244	1199	0.00010
Alistipes onderdonkii	328813	S	596	884	1480	0.00013
Alistipes communis	2585118	S	541	516	1057	0.00009
Alistipes dispar	2585119	S	518	71	589	0.00005
Alistipes senegalensis	1288121	S	469	135	604	0.00005
Alistipes ihumii	1470347	S	458	17	475	0.00004
Alistipes megaguti	2364787	S	437	76	513	0.00004
Alistipes shahii	328814	S	414	331	745	0.00007
Alistipes finegoldii	214856	S	399	445	844	0.00007
Alistipes sp. dk3624	2662363	S	373	99	472	0.00004
Alistipes indistinctus	626932	S	367	75	442	0.00004
uncultured Acetobacteroides sp.	1760811	S	394	21	415	0.00004
uncultured Bacteroides sp.	162156	S	484	18	502	0.00004
Bacteroides fragilis	817	S	166	356	522	0.00005
Bacteroides thetaiotaomicron	818	S	145	121	266	0.00002
Bacteroides salyersiae	291644	S	127	144	271	0.00002
Bacteroides eggerthii	28111	S	108	145	253	0.00002
Bacteroides stercoris	46506	S	101	155	256	0.00002
Bacteroides faecium	2715212	S	97	8	105	0.00001
Bacteroides nordii	291645	S	92	59	151	0.00001
Bacteroides uniformis	820	S	85	236	321	0.00003
Bacteroides heparinolyticus	28113	S	83	23	106	0.00001
Bacteroides zoogleoformans	28119	S	81	121	202	0.00002
Bacteroides sp. MSB163	3117552	S	31	18	49	0.00000
Bacteroides sp. M10	2763022	S	20	54	74	0.00001
Bacteroides graminisolvens	477666	S	75	2	77	0.00001
Bacteroides caccae	47678	S	74	23	97	0.00001
Bacteroides faecis	674529	S	68	84	152	0.00001
Bacteroides helcogenes	290053	S	68	3	71	0.00001
Bacteroides intestinalis	329854	S	63	14	77	0.00001
Bacteroides cellulosilyticus	246787	S	51	84	135	0.00001
Bacteroides xylanisolvens	371601	S	46	209	255	0.00002
Bacteroides ovatus	28116	S	35	191	226	0.00002
Bacteroides zhangwenhongii	2650157	S	31	45	76	0.00001
Bacteroides luhongzhouii	2650158	S	26	13	39	0.00000
Bacteroides finegoldii	338188	S	24	41	65	0.00001
Bacteroides caecimuris	1796613	S	21	36	57	0.00000
Phocaeicola salanitronis	376805	S	129	75	204	0.00002
Phocaeicola coprophilus	387090	S	84	64	148	0.00001
Phocaeicola vulgatus	821	S	49	71	120	0.00001
Phocaeicola dorei	357276	S	41	80	121	0.00001
Prevotella sp. Rep29	2691580	S	116	10	126	0.00001
Prevotella sp. E15-22	2937774	S	91	12	103	0.00001
Prevotella sp. E13-17	2913616	S	86	5	91	0.00001
Prevotella sp. E9-3	2913621	S	75	20	95	0.00001
Prevotella sp. oral taxon 475	712471	S	72	5	77	0.00001
Prevotella sp. E2-28	2913620	S	43	2	45	0.00000
Prevotella sp. oral taxon 299	652716	S	26	2	28	0.00000
Prevotella dentalis	52227	S	356	342	698	0.00006
Prevotella denticola	28129	S	156	41	197	0.00002
Prevotella melaninogenica	28132	S	123	52	175	0.00002
Prevotella multiformis	282402	S	122	40	162	0.00001
Prevotella communis	2913614	S	112	8	120	0.00001
Prevotella intermedia	28131	S	87	58	145	0.00001
Prevotella fusca	589436	S	40	7	47	0.00000
Prevotella jejuni	1177574	S	33	11	44	0.00000
Prevotella nigrescens	28133	S	32	15	47	0.00000
Prevotella corporis	28128	S	31	19	50	0.00000
Prevotella veroralis	28137	S	28	5	33	0.00000
Prevotella bivia	28125	S	22	3	25	0.00000
Prevotella histicola	470565	S	21	4	25	0.00000
Prevotella herbatica	2801997	S	20	0	20	0.00000
Prevotella scopos	589437	S	11	5	16	0.00000
Segatella copri	165179	S	280	80	360	0.00003
Segatella oris	28135	S	54	9	63	0.00001
Segatella hominis	2518605	S	41	14	55	0.00000
Segatella bryantii	77095	S	17	47	64	0.00001
Paraprevotella clara	454154	S	66	90	156	0.00001
Paraprevotella xylaniphila	454155	S	65	90	155	0.00001
Xylanibacter ruminicola	839	S	129	4	133	0.00001
Hoylesella enoeca	76123	S	66	18	84	0.00001
Hoylesella buccalis	28127	S	62	90	152	0.00001
Pseudoprevotella muciniphila	2133944	S	98	9	107	0.00001
Parabacteroides goldsteinii	328812	S	164	62	226	0.00002
Parabacteroides distasonis	823	S	145	458	603	0.00005
Parabacteroides faecis	1217282	S	131	56	187	0.00002
Parabacteroides merdae	46503	S	124	175	299	0.00003
Parabacteroides chongii	2685834	S	123	78	201	0.00002
Parabacteroides sp. AD58	2951805	S	78	42	120	0.00001
Parabacteroides johnsonii	387661	S	77	78	155	0.00001
Tannerella serpentiformis	712710	S	365	17	382	0.00003
Tannerella forsythia	28112	S	136	43	179	0.00002
Duncaniella dubosii	2518971	S	106	11	117	0.00001
Sodaliphilus pleomorphus	2606626	S	291	182	473	0.00004
Muribaculum gordoncarteri	2530390	S	153	18	171	0.00001
Muribaculum intestinale	1796646	S	105	5	110	0.00001
Paramuribaculum intestinale	2094151	S	210	13	223	0.00002
Porphyromonas sp. oral taxon 275	712435	S	311	29	340	0.00003
Porphyromonas asaccharolytica	28123	S	135	11	146	0.00001
Porphyromonas gingivalis	837	S	118	17	135	0.00001
Porphyromonas cangingivalis	36874	S	68	10	78	0.00001
Porphyromonas somerae	322095	S	44	15	59	0.00001
Porphyromonas endodontalis	28124	S	35	3	38	0.00000
Porphyromonas pogonae	867595	S	32	42	74	0.00001
Porphyromonas crevioricanis	393921	S	31	7	38	0.00000
uncultured Macellibacteroides sp.	1243007	S	86	5	91	0.00001
Petrimonas mucosa	1642646	S	187	69	256	0.00002
Petrimonas sp.	2023866	S	112	7	119	0.00001
Proteiniphilum saccharofermentans	1642647	S	118	9	127	0.00001
Proteiniphilum propionicum	2829812	S	84	7	91	0.00001
Dysgonomonas sp. HDW5A	2714926	S	26	29	55	0.00000
Dysgonomonas sp. HDW5B	2714927	S	12	13	25	0.00000
Dysgonomonas capnocytophagoides	45254	S	49	16	65	0.00001
Barnesiella sp. An22	1965590	S	217	43	260	0.00002
Barnesiella viscericola	397865	S	175	304	479	0.00004
Coprobacter secundus	1501392	S	54	63	117	0.00001
Coprobacter fastidiosus	1099853	S	45	5	50	0.00000
Butyricimonas faecalis	2093856	S	63	87	150	0.00001
Butyricimonas faecihominis	1472416	S	50	100	150	0.00001
Butyricimonas virosa	544645	S	46	20	66	0.00001
Butyricimonas paravirosa	1472417	S	45	94	139	0.00001
Odoribacter splanchnicus	28118	S	86	14	100	0.00001
Tenuifilum thalassicum	2590900	S	113	2	115	0.00001
Paludibacter propionicigenes	185300	S	100	2	102	0.00001
Salinivirga cyanobacteriivorans	1307839	S	99	3	102	0.00001
Candidatus Azobacteroides pseudotrichonymphae	511435	S	22	0	22	0.00000
uncultured Draconibacterium sp.	1573823	S	686	78	764	0.00007
Draconibacterium orientale	1168034	S	220	59	279	0.00002
Draconibacterium halophilum	2706887	S	84	8	92	0.00001
Aquipluma nitroreducens	2010828	S	256	5	261	0.00002
Mangrovibacterium marinum	1639118	S	212	19	231	0.00002
Maribellus comscasis	2681766	S	157	6	163	0.00001
uncultured Sunxiuqinia sp.	1573825	S	92	22	114	0.00001
uncultured Carboxylicivirga sp.	1628156	S	231	17	248	0.00002
Xiashengella succiniciproducens	2949635	S	108	52	160	0.00001
Alkalitalea saponilacus	889453	S	102	12	114	0.00001
Labilibaculum manganireducens	1940525	S	76	24	100	0.00001
Labilibaculum antarcticum	1717717	S	71	6	77	0.00001
Labilibaculum sp.	2060723	S	66	14	80	0.00001
Marinifilum fragile	570161	S	126	9	135	0.00001
uncultured Marinifilum sp.	1127472	S	64	6	70	0.00001
Mucilaginibacter sp. SMC90	2929803	S	196	9	205	0.00002
Mucilaginibacter sp. 14171R-50	2703789	S	187	6	193	0.00002
Mucilaginibacter sp. KACC 22773	3025671	S	185	7	192	0.00002
Mucilaginibacter sp. 21P	2778902	S	176	6	182	0.00002
Mucilaginibacter sp. KACC 22063	3025666	S	164	7	171	0.00001
Mucilaginibacter sp. 5C4	3048589	S	144	6	150	0.00001
Mucilaginibacter sp. CSA2-8R	3141542	S	142	8	150	0.00001
Mucilaginibacter sp. SJ	3029053	S	107	7	114	0.00001
Mucilaginibacter sp. PAMB04274	3138568	S	45	64	109	0.00001
Mucilaginibacter sp. PAMB04168	3138567	S	29	43	72	0.00001
Mucilaginibacter gotjawali	1550579	S	295	6	301	0.00003
Mucilaginibacter ginsenosidivorans	398053	S	268	6	274	0.00002
Mucilaginibacter gossypii	551996	S	253	112	365	0.00003
Mucilaginibacter mali	2740462	S	251	7	258	0.00002
Mucilaginibacter sabulilitoris	1173583	S	247	6	253	0.00002
Mucilaginibacter daejeonensis	398049	S	225	15	240	0.00002
Mucilaginibacter paludis	423351	S	203	8	211	0.00002
Mucilaginibacter celer	2305508	S	191	5	196	0.00002
Mucilaginibacter ginsenosidivorax	862126	S	190	6	196	0.00002
Mucilaginibacter xinganensis	1234841	S	184	6	190	0.00002
Mucilaginibacter mallensis	652787	S	172	4	176	0.00002
Mucilaginibacter rubeus	2027860	S	160	515	675	0.00006
Mucilaginibacter ginkgonis	2682091	S	140	5	145	0.00001
Mucilaginibacter jinjuensis	1176721	S	128	4	132	0.00001
Mucilaginibacter robiniae	2728022	S	109	5	114	0.00001
Pedobacter sp. FW305-3-2-15-E-R2A2	3140251	S	140	22	162	0.00001
Pedobacter sp. HDW13	2714940	S	101	10	111	0.00001
Pedobacter sp. D749	2856523	S	99	20	119	0.00001
Pedobacter sp. KBS0701	2578106	S	93	19	112	0.00001
Pedobacter sp. G11	2482728	S	86	9	95	0.00001
Pedobacter sp. SL55	2995161	S	76	5	81	0.00001
Pedobacter sp. PACM 27299	1727164	S	67	32	99	0.00001
Pedobacter sp. BS3	2567937	S	57	2	59	0.00001
Pedobacter heparinus	984	S	128	9	137	0.00001
Pedobacter roseus	336820	S	128	30	158	0.00001
Pedobacter schmidteae	2201271	S	127	9	136	0.00001
Pedobacter ginsengisoli	363852	S	115	14	129	0.00001
Pedobacter steynii	430522	S	107	14	121	0.00001
Pedobacter suwonensis	332999	S	96	17	113	0.00001
Pedobacter riviphilus	2766984	S	94	14	108	0.00001
Pedobacter gandavensis	2679963	S	93	82	175	0.00002
Pedobacter endophyticus	2789740	S	83	6	89	0.00001
Pedobacter mucosus	2895286	S	81	5	86	0.00001
Pedobacter cryoconitis	188932	S	76	12	88	0.00001
Pedobacter aquae	2605747	S	53	3	56	0.00000
Sphingobacterium sp. ML3W	1538644	S	101	37	138	0.00001
Sphingobacterium sp. DR205	2713573	S	97	13	110	0.00001
Sphingobacterium sp. SRCM116780	2907623	S	78	10	88	0.00001
Sphingobacterium sp. BN32	3058432	S	73	115	188	0.00002
Sphingobacterium sp. SYP-B4668	2996035	S	68	8	76	0.00001
Sphingobacterium sp. CZ-2	2557994	S	58	16	74	0.00001
Sphingobacterium sp. WM	3031802	S	52	51	103	0.00001
Sphingobacterium sp. LZ7M1	2961941	S	51	59	110	0.00001
Sphingobacterium sp. dk4302	2662364	S	48	4	52	0.00000
Sphingobacterium sp. UDSM-2020	2795738	S	43	46	89	0.00001
Sphingobacterium sp. E70	2853439	S	41	9	50	0.00000
Sphingobacterium sp. UGAL515B_05	2986767	S	33	26	59	0.00001
Sphingobacterium sp.	341027	S	11	20	31	0.00000
Sphingobacterium sp. G1-14	2003121	S	11	58	69	0.00001
Sphingobacterium sp. PCS056	2931400	S	10	21	31	0.00000
Sphingobacterium spiritivorum	258	S	157	145	302	0.00003
Sphingobacterium thalpophilum	259	S	135	339	474	0.00004
Sphingobacterium oryzagri	3025669	S	107	9	116	0.00001
Sphingobacterium multivorum	28454	S	88	231	319	0.00003
Sphingobacterium bambusae	662858	S	84	7	91	0.00001
Sphingobacterium hotanense	649196	S	72	35	107	0.00001
Sphingobacterium lactis	797291	S	72	77	149	0.00001
Sphingobacterium mizutaii	1010	S	65	19	84	0.00001
Sphingobacterium psychroaquaticum	561061	S	54	10	64	0.00001
Sphingobacterium daejeonense	371142	S	39	11	50	0.00000
Sphingobacterium faecium	34087	S	15	55	70	0.00001
Solitalea lacus	2911172	S	164	12	176	0.00002
Solitalea canadensis	995	S	112	6	118	0.00001
Olivibacter sp. LS-1	2592345	S	139	6	145	0.00001
Olivibacter sp. SDN3	2764720	S	114	16	130	0.00001
Anseongella ginsenosidimutans	496056	S	253	7	260	0.00002
Pseudopedobacter saltans	151895	S	110	109	219	0.00002
Aurantibacillus circumpalustris	3036359	S	166	2	168	0.00001
Haliscomenobacter hydrossis	2350	S	389	4	393	0.00003
Saprospira grandis	1008	S	80	13	93	0.00001
Saprospira sp. CCB-QB6	3023936	S	47	9	56	0.00000
Aureispira anguillae	2864201	S	52	3	55	0.00000
Aureispira sp. CCB-E	3051121	S	45	2	47	0.00000
Candidatus Sulfidibacterium hydrothermale	2875962	S	185	4	189	0.00002
Rhodothermus marinus	29549	S	3382	160	3542	0.00031
Rhodocaloribacter litoris	2558931	S	3219	480	3699	0.00032
Salinibacter ruber	146919	S	1893	23	1916	0.00017
Chlorobaculum limnaeum	274537	S	851	138	989	0.00009
Chlorobaculum parvum	274539	S	514	75	589	0.00005
Chlorobaculum tepidum	1097	S	444	177	621	0.00005
Chlorobaculum sp. MV4-Y	2976335	S	399	157	556	0.00005
Prosthecochloris sp. GSB1	281093	S	398	18	416	0.00004
Prosthecochloris sp. HL-130-GSB	1974213	S	222	26	248	0.00002
Prosthecochloris sp. CIB 2401	1868325	S	212	43	255	0.00002
Prosthecochloris sp. SCSIO W1101	2992242	S	58	35	93	0.00001
Prosthecochloris sp. SCSIO W1103	2992244	S	43	100	143	0.00001
Prosthecochloris aestuarii	1102	S	229	10	239	0.00002
Chlorobium limicola	1092	S	294	20	314	0.00003
Chlorobium phaeobacteroides	1096	S	172	26	198	0.00002
Chlorobium phaeovibrioides	1094	S	166	27	193	0.00002
Pelodictyon luteolum	1100	S	443	66	509	0.00004
Pelodictyon phaeoclathratiforme	34090	S	182	9	191	0.00002
Chloroherpeton thalassium	100716	S	244	4	248	0.00002
Ignavibacterium sp.	2651167	S	404	236	640	0.00006
Ignavibacterium album	591197	S	347	175	522	0.00005
Melioribacter roseus	1134405	S	326	44	370	0.00003
Cyclonatronum proteinivorum	1457365	S	319	101	420	0.00004
Gemmatirosa kalamazoonensis	861299	S	24749	3805	28554	0.00249
Gemmatimonas groenlandica	2732249	S	5061	476	5537	0.00048
Gemmatimonas aurantiaca	173480	S	3361	275	3636	0.00032
Gemmatimonas phototrophica	1379270	S	3055	347	3402	0.00030
Fibrobacter succinogenes	833	S	162	3	165	0.00001
Candidatus Cloacimonas acidaminovorans	456827	S	68	3	71	0.00001
Geobacter sp. FeAm09	2597769	S	3685	544	4229	0.00037
Geobacter sp. SVR	2495594	S	2840	495	3335	0.00029
Geobacter sp. DSM 9736	1277350	S	1735	153	1888	0.00016
Geobacter sp. 60473	3080755	S	45	1154	1199	0.00010
Geobacter pickeringii	345632	S	4186	732	4918	0.00043
Geobacter metallireducens	28232	S	3573	338	3911	0.00034
Geobacter sulfurreducens	35554	S	2172	3635	5807	0.00051
Geobacter benzoatilyticus	2815309	S	2052	247	2299	0.00020
Geomonas sp. RF6	2897342	S	3365	554	3919	0.00034
Geomonas nitrogeniifigens	2847991	S	2871	1531	4402	0.00038
Geomonas paludis	2740185	S	2458	1267	3725	0.00033
Geomonas subterranea	2847989	S	2214	1045	3259	0.00028
Geomonas oryzisoli	2847992	S	2212	1255	3467	0.00030
Geotalea uraniireducens	351604	S	8688	2402	11090	0.00097
Geotalea daltonii	1203471	S	1894	201	2095	0.00018
Citrifermentans bremense	60035	S	2212	1023	3235	0.00028
Citrifermentans bemidjiense	225194	S	2146	908	3054	0.00027
Trichlorobacter lovleyi	313985	S	1736	1577	3313	0.00029
Trichlorobacter ammonificans	2916410	S	1697	272	1969	0.00017
Desulfuromonas versatilis	2802975	S	2678	435	3113	0.00027
Desulfuromonas sp. DDH964	1823759	S	1935	287	2222	0.00019
Desulfuromonas sp. AOP6	1566351	S	729	71	800	0.00007
Desulfuromonas soudanensis	1603606	S	1989	181	2170	0.00019
uncultured Desulfuromonas sp.	181013	S	887	325	1212	0.00011
Desulfuromonas thiophila	57664	S	658	141	799	0.00007
Desulfuromonas acetoxidans	891	S	201	169	370	0.00003
Pelobacter propionicus	29543	S	2107	4542	6649	0.00058
Geoalkalibacter halelectricus	2847045	S	1483	160	1643	0.00014
Geoalkalibacter subterraneus	483547	S	870	710	1580	0.00014
Syntrophotalea acetylenica	29542	S	690	167	857	0.00007
Syntrophotalea carbinolica	19	S	539	49	588	0.00005
Syntrophotalea acetylenivorans	1842532	S	515	83	598	0.00005
uncultured Desulfuromusa sp.	219183	S	179	11	190	0.00002
uncultured Pseudodesulfovibrio sp.	2035858	S	1305	541	1846	0.00016
Pseudodesulfovibrio indicus	1716143	S	1209	393	1602	0.00014
Pseudodesulfovibrio sp. 5S69	3126690	S	784	858	1642	0.00014
Pseudodesulfovibrio sp. zrk46	2725288	S	274	53	327	0.00003
Pseudodesulfovibrio mercurii	641491	S	845	305	1150	0.00010
Pseudodesulfovibrio aespoeensis	182210	S	826	573	1399	0.00012
Pseudodesulfovibrio portus	231439	S	696	127	823	0.00007
Pseudodesulfovibrio cashew	2678688	S	679	138	817	0.00007
Pseudodesulfovibrio tunisiensis	463192	S	637	58	695	0.00006
Pseudodesulfovibrio thermohalotolerans	2880651	S	628	867	1495	0.00013
Pseudodesulfovibrio sediminis	2810563	S	338	40	378	0.00003
Pseudodesulfovibrio profundus	57320	S	231	204	435	0.00004
Pseudodesulfovibrio piezophilus	879567	S	165	27	192	0.00002
Pseudodesulfovibrio nedwellii	2973072	S	88	77	165	0.00001
Desulfovibrio piger	901	S	994	455	1449	0.00013
Desulfovibrio desulfuricans	876	S	887	243	1130	0.00010
Desulfovibrio fairfieldensis	44742	S	551	53	604	0.00005
Desulfovibrio ferrophilus	241368	S	487	34	521	0.00005
Desulfovibrio subterraneus	2718620	S	452	77	529	0.00005
Desulfovibrio mangrovi	2976983	S	373	79	452	0.00004
Desulfovibrio sp. G11	631220	S	278	385	663	0.00006
Candidatus Desulfovibrio trichonymphae	1725232	S	138	13	151	0.00001
Solidesulfovibrio carbinoliphilus	345370	S	1793	194	1987	0.00017
Solidesulfovibrio magneticus	184917	S	836	489	1325	0.00012
Solidesulfovibrio carbinolicus	296842	S	745	884	1629	0.00014
Desulfolutivibrio sulfoxidireducens	2773299	S	1299	199	1498	0.00013
Desulfolutivibrio sulfodismutans	63561	S	1086	188	1274	0.00011
Nitratidesulfovibrio liaohensis	2604158	S	1391	227	1618	0.00014
Nitratidesulfovibrio vulgaris	881	S	1002	2581	3583	0.00031
Oceanidesulfovibrio marinus	370038	S	1609	75	1684	0.00015
Desulfocurvibacter africanus	873	S	1193	92	1285	0.00011
Maridesulfovibrio sp.	2795000	S	888	133	1021	0.00009
Maridesulfovibrio hydrothermalis	191026	S	98	10	108	0.00001
Maridesulfovibrio salexigens	880	S	96	27	123	0.00001
Megalodesulfovibrio gigas	879	S	993	34	1027	0.00009
Salidesulfovibrio onnuriiensis	2583823	S	814	135	949	0.00008
uncultured Mailhella sp.	1981031	S	574	348	922	0.00008
Oleidesulfovibrio alaskensis	58180	S	341	644	985	0.00009
Desulfobaculum bizertense	376490	S	207	21	228	0.00002
Taurinivorans muris	2787751	S	99	11	110	0.00001
Lawsonia intracellularis	29546	S	34	1	35	0.00000
Desulfomicrobium baculatum	899	S	596	237	833	0.00007
Desulfomicrobium sp. ZS1	2952228	S	463	277	740	0.00006
Desulfomicrobium orale	132132	S	443	69	512	0.00004
Thermodesulfomicrobium sp. WS	3004129	S	616	87	703	0.00006
Desulfohalobium retbaense	45663	S	498	21	519	0.00005
uncultured Desulfosarcina sp.	218289	S	2804	14933	17737	0.00155
Desulfosarcina ovata	83564	S	1960	122	2082	0.00018
Desulfosarcina alkanivorans	571177	S	1620	650	2270	0.00020
Desulfosarcina widdelii	947919	S	1132	365	1497	0.00013
Desulfosarcina sp. BuS5	933262	S	319	10	329	0.00003
uncultured Desulfobacter sp.	240139	S	1887	338	2225	0.00019
Desulfobacter hydrogenophilus	2291	S	173	52	225	0.00002
Desulfobacter postgatei	2293	S	149	49	198	0.00002
Desulforapulum autotrophicum	2296	S	391	54	445	0.00004
Desulfobacula toluolica	28223	S	249	18	267	0.00002
Desulfococcus multivorans	897	S	1374	504	1878	0.00016
Desulfonema magnum	45655	S	626	10	636	0.00006
Desulfonema limicola	45656	S	238	16	254	0.00002
Desulfosudis oleivorans	181663	S	1172	106	1278	0.00011
Desulfatibacillum aliphaticivorans	218208	S	1119	37	1156	0.00010
Desulfoluna limicola	2810562	S	889	61	950	0.00008
uncultured Desulfobulbus sp.	239745	S	2493	704	3197	0.00028
Desulfobulbus propionicus	894	S	1181	213	1394	0.00012
Desulfobulbus oralis	1986146	S	697	132	829	0.00007
Desulfobulbus oligotrophicus	1909699	S	306	235	541	0.00005
Desulfurivibrio alkaliphilus	427923	S	920	61	981	0.00009
Desulfolithobacter dissulfuricans	2795293	S	785	68	853	0.00007
Candidatus Electrothrix sp. GW3-4	3126740	S	274	16	290	0.00003
Desulfomarina profundi	2772557	S	199	28	227	0.00002
Desulfogranum marinum	453220	S	187	32	219	0.00002
Desulfofustis limnaeus	2740163	S	882	54	936	0.00008
Desulfosediminicola ganghwensis	2569540	S	296	44	340	0.00003
Desulfosediminicola flagellatus	2569541	S	205	29	234	0.00002
Desulfopila sp. IMCC35008	2653858	S	284	26	310	0.00003
Desulfocapsa sulfexigens	65555	S	163	13	176	0.00002
Desulfotalea psychrophila	84980	S	136	29	165	0.00001
Syntrophobacter fumaroxidans	119484	S	3134	1036	4170	0.00036
Desulfoglaeba alkanexedens	361111	S	1619	79	1698	0.00015
Desulfoferula mesophilus	3058419	S	2501	90	2591	0.00023
Desulfarculus baarsii	453230	S	1751	980	2731	0.00024
Desulfobacca acetoxidans	60893	S	2076	49	2125	0.00019
Syntrophus aciditrophicus	316277	S	1518	152	1670	0.00015
Desulfomonile tiedjei	2358	S	1144	6	1150	0.00010
Thermosulfurimonas marina	2047767	S	427	26	453	0.00004
